#MMo    logLLo  logTe     G   G_BP    G_RP
10.9428033157    4.48282  3.57478   -5.7768  -4.8344  -6.7263
10.9428178090    4.48284  3.57478   -5.7768  -4.8344  -6.7263
10.9428323023    4.48286  3.57478   -5.7769  -4.8344  -6.7264
10.9428467957    4.48288  3.57478   -5.7769  -4.8344  -6.7264
10.9428612890    4.48290  3.57477   -5.7769  -4.8344  -6.7265
10.9428757823    4.48292  3.57477   -5.7770  -4.8345  -6.7265
10.9428902756    4.48294  3.57477   -5.7770  -4.8345  -6.7265
10.9429047689    4.48296  3.57477   -5.7770  -4.8345  -6.7266
10.9429192622    4.48298  3.57477   -5.7771  -4.8345  -6.7266
10.9429337555    4.48300  3.57477   -5.7771  -4.8345  -6.7267
10.9429482489    4.48302  3.57476   -5.7771  -4.8346  -6.7267
10.9429627422    4.48304  3.57476   -5.7772  -4.8346  -6.7267
10.9429772355    4.48306  3.57476   -5.7772  -4.8346  -6.7268
10.9429917288    4.48308  3.57476   -5.7772  -4.8346  -6.7268
10.9430062221    4.48310  3.57476   -5.7773  -4.8346  -6.7269
10.9430207154    4.48312  3.57476   -5.7773  -4.8347  -6.7269
10.9430352088    4.48314  3.57475   -5.7773  -4.8347  -6.7269
10.9430497021    4.48316  3.57475   -5.7774  -4.8347  -6.7270
10.9430641954    4.48318  3.57475   -5.7774  -4.8347  -6.7270
10.9430786887    4.48320  3.57475   -5.7774  -4.8347  -6.7271
10.9430931820    4.48322  3.57475   -5.7775  -4.8348  -6.7271
10.9431076753    4.48324  3.57475   -5.7775  -4.8348  -6.7271
10.9431221686    4.48326  3.57474   -5.7775  -4.8348  -6.7272
10.9431366620    4.48328  3.57474   -5.7776  -4.8348  -6.7272
10.9431511553    4.48330  3.57474   -5.7776  -4.8348  -6.7273
10.9431656486    4.48332  3.57474   -5.7776  -4.8349  -6.7273
10.9431801419    4.48334  3.57474   -5.7777  -4.8349  -6.7273
10.9431946352    4.48336  3.57474   -5.7777  -4.8349  -6.7274
10.9432091285    4.48338  3.57473   -5.7777  -4.8349  -6.7274
10.9432236218    4.48340  3.57473   -5.7778  -4.8349  -6.7274
10.9432381152    4.48342  3.57473   -5.7778  -4.8349  -6.7275
10.9432526085    4.48343  3.57473   -5.7778  -4.8350  -6.7275
10.9432671018    4.48344  3.57473   -5.7778  -4.8350  -6.7275
10.9432815951    4.48345  3.57473   -5.7778  -4.8350  -6.7275
10.9432960884    4.48346  3.57473   -5.7779  -4.8350  -6.7276
10.9433105817    4.48347  3.57473   -5.7779  -4.8350  -6.7276
10.9433250750    4.48348  3.57473   -5.7779  -4.8350  -6.7276
10.9433395684    4.48349  3.57473   -5.7779  -4.8350  -6.7276
10.9433540617    4.48350  3.57472   -5.7779  -4.8350  -6.7276
10.9433685550    4.48351  3.57472   -5.7779  -4.8351  -6.7277
10.9433830483    4.48352  3.57472   -5.7780  -4.8351  -6.7277
10.9433975416    4.48353  3.57472   -5.7780  -4.8351  -6.7277
10.9434120349    4.48354  3.57472   -5.7780  -4.8351  -6.7277
10.9434265282    4.48355  3.57472   -5.7780  -4.8351  -6.7278
10.9434410216    4.48356  3.57472   -5.7780  -4.8351  -6.7278
10.9434555149    4.48357  3.57472   -5.7781  -4.8351  -6.7278
10.9434700082    4.48358  3.57472   -5.7781  -4.8351  -6.7278
10.9434845015    4.48359  3.57472   -5.7781  -4.8352  -6.7278
10.9434989948    4.48360  3.57472   -5.7781  -4.8352  -6.7279
10.9435134881    4.48361  3.57472   -5.7781  -4.8352  -6.7279
10.9435279814    4.48362  3.57472   -5.7781  -4.8352  -6.7279
10.9435424748    4.48363  3.57472   -5.7782  -4.8352  -6.7279
10.9435569681    4.48364  3.57471   -5.7782  -4.8352  -6.7279
10.9435714614    4.48365  3.57471   -5.7782  -4.8352  -6.7280
10.9435859547    4.48366  3.57471   -5.7782  -4.8352  -6.7280
10.9436004480    4.48367  3.57471   -5.7782  -4.8352  -6.7280
10.9436149413    4.48368  3.57471   -5.7782  -4.8353  -6.7280
10.9436294346    4.48369  3.57471   -5.7783  -4.8353  -6.7280
10.9436439280    4.48370  3.57471   -5.7783  -4.8353  -6.7281
10.9436584213    4.48371  3.57471   -5.7783  -4.8353  -6.7281
10.9436729146    4.48372  3.57471   -5.7783  -4.8353  -6.7281
10.9436874079    4.48372  3.57471   -5.7783  -4.8353  -6.7281
10.9437019012    4.48373  3.57471   -5.7783  -4.8353  -6.7281
10.9437163945    4.48374  3.57471   -5.7783  -4.8353  -6.7281
10.9437308879    4.48374  3.57471   -5.7784  -4.8353  -6.7282
10.9437453812    4.48375  3.57471   -5.7784  -4.8354  -6.7282
10.9437598745    4.48376  3.57471   -5.7784  -4.8354  -6.7282
10.9437743678    4.48377  3.57471   -5.7784  -4.8354  -6.7282
10.9437888611    4.48377  3.57471   -5.7784  -4.8354  -6.7282
10.9438033544    4.48378  3.57471   -5.7784  -4.8354  -6.7282
10.9438178477    4.48379  3.57471   -5.7784  -4.8354  -6.7282
10.9438323411    4.48379  3.57471   -5.7785  -4.8354  -6.7283
10.9438468344    4.48380  3.57471   -5.7785  -4.8354  -6.7283
10.9438613277    4.48380  3.57470   -5.7785  -4.8354  -6.7283
10.9438758210    4.48381  3.57470   -5.7785  -4.8354  -6.7283
10.9438903143    4.48382  3.57470   -5.7785  -4.8354  -6.7283
10.9439048076    4.48382  3.57470   -5.7785  -4.8355  -6.7283
10.9439193009    4.48383  3.57470   -5.7785  -4.8355  -6.7283
10.9439337943    4.48384  3.57470   -5.7785  -4.8355  -6.7283
10.9439482876    4.48384  3.57470   -5.7786  -4.8355  -6.7284
10.9439627809    4.48385  3.57470   -5.7786  -4.8355  -6.7284
10.9439772742    4.48386  3.57470   -5.7786  -4.8355  -6.7284
10.9439917675    4.48386  3.57470   -5.7786  -4.8355  -6.7284
10.9440062608    4.48387  3.57470   -5.7786  -4.8355  -6.7284
10.9440207541    4.48388  3.57470   -5.7786  -4.8355  -6.7284
10.9440352475    4.48388  3.57470   -5.7786  -4.8355  -6.7284
10.9597181594    4.47274  3.57606   -5.7650  -4.8325  -6.7093
10.9754010713    4.45823  3.57774   -5.7454  -4.8251  -6.6833
10.9910839832    4.43900  3.57988   -5.7173  -4.8113  -6.6474
11.0067668952    4.41765  3.58227   -5.6847  -4.7931  -6.6067
11.0224498071    4.39574  3.58473   -5.6500  -4.7719  -6.5640
11.0381327190    4.37373  3.58732   -5.6156  -4.7512  -6.5213
11.0538156309    4.35307  3.58995   -5.5852  -4.7346  -6.4825
11.0694985428    4.33474  3.59245   -5.5607  -4.7241  -6.4496
11.0851814548    4.31917  3.59474   -5.5423  -4.7192  -6.4230
11.1008643667    4.30651  3.59683   -5.5293  -4.7187  -6.4027
11.1015326390    4.30594  3.59692   -5.5288  -4.7187  -6.4018
11.1022009114    4.30538  3.59702   -5.5282  -4.7187  -6.4009
11.1028691837    4.30485  3.59711   -5.5277  -4.7187  -6.4001
11.1035374560    4.30433  3.59719   -5.5272  -4.7187  -6.3993
11.1042057284    4.30382  3.59728   -5.5266  -4.7187  -6.3984
11.1048740007    4.30332  3.59737   -5.5262  -4.7187  -6.3977
11.1055422731    4.30283  3.59745   -5.5257  -4.7187  -6.3969
11.1062105454    4.30234  3.59754   -5.5252  -4.7187  -6.3961
11.1068788177    4.30186  3.59762   -5.5248  -4.7188  -6.3954
11.1075470901    4.30137  3.59771   -5.5243  -4.7188  -6.3946
11.1082153624    4.30088  3.59779   -5.5238  -4.7188  -6.3938
11.1088836348    4.30039  3.59788   -5.5233  -4.7188  -6.3930
11.1095519071    4.29990  3.59796   -5.5229  -4.7189  -6.3923
11.1102201794    4.29941  3.59805   -5.5224  -4.7189  -6.3915
11.1108884518    4.29894  3.59813   -5.5219  -4.7189  -6.3908
11.1115567241    4.29848  3.59821   -5.5215  -4.7190  -6.3901
11.1122249964    4.29804  3.59829   -5.5211  -4.7190  -6.3894
11.1128932688    4.29761  3.59837   -5.5207  -4.7191  -6.3887
11.1135615411    4.29722  3.59845   -5.5204  -4.7192  -6.3881
11.1142298135    4.29682  3.59853   -5.5201  -4.7193  -6.3875
11.1148980858    4.29641  3.59860   -5.5197  -4.7194  -6.3869
11.1155663581    4.29600  3.59868   -5.5194  -4.7195  -6.3863
11.1162346305    4.29561  3.59876   -5.5191  -4.7197  -6.3857
11.1169029028    4.29521  3.59884   -5.5187  -4.7198  -6.3851
11.1175711751    4.29482  3.59892   -5.5184  -4.7199  -6.3845
11.1182394475    4.29443  3.59900   -5.5181  -4.7201  -6.3840
11.1189077198    4.29403  3.59908   -5.5178  -4.7202  -6.3834
11.1195759922    4.29365  3.59915   -5.5175  -4.7204  -6.3828
11.1202442645    4.29329  3.59923   -5.5173  -4.7205  -6.3823
11.1209125368    4.29295  3.59930   -5.5170  -4.7207  -6.3819
11.1215808092    4.29264  3.59938   -5.5169  -4.7210  -6.3814
11.1222490815    4.29233  3.59945   -5.5167  -4.7213  -6.3811
11.1229173538    4.29204  3.59953   -5.5167  -4.7216  -6.3807
11.1235856262    4.29174  3.59961   -5.5166  -4.7220  -6.3804
11.1242538985    4.29143  3.59969   -5.5165  -4.7223  -6.3800
11.1249221709    4.29113  3.59977   -5.5164  -4.7226  -6.3796
11.1255904432    4.29085  3.59985   -5.5163  -4.7230  -6.3793
11.1262587155    4.29055  3.59992   -5.5162  -4.7234  -6.3790
11.1269269879    4.29027  3.60000   -5.5162  -4.7237  -6.3787
11.1275952602    4.29000  3.60008   -5.5161  -4.7241  -6.3784
11.1282635325    4.28975  3.60016   -5.5162  -4.7246  -6.3781
11.1289318049    4.28951  3.60024   -5.5162  -4.7250  -6.3779
11.1296000772    4.28929  3.60031   -5.5163  -4.7255  -6.3777
11.1302683496    4.28906  3.60039   -5.5163  -4.7260  -6.3775
11.1309366219    4.28885  3.60047   -5.5164  -4.7265  -6.3774
11.1316048942    4.28865  3.60055   -5.5166  -4.7270  -6.3773
11.1322731666    4.28846  3.60063   -5.5167  -4.7276  -6.3772
11.1329414389    4.28826  3.60071   -5.5169  -4.7282  -6.3770
11.1336097113    4.28807  3.60079   -5.5170  -4.7288  -6.3770
11.1342779836    4.28787  3.60087   -5.5172  -4.7294  -6.3769
11.1349462559    4.28768  3.60095   -5.5174  -4.7300  -6.3768
11.1356145283    4.28755  3.60103   -5.5177  -4.7307  -6.3768
11.1362828006    4.28743  3.60111   -5.5180  -4.7314  -6.3769
11.1369510729    4.28732  3.60119   -5.5184  -4.7322  -6.3770
11.1376193453    4.28721  3.60127   -5.5187  -4.7330  -6.3771
11.1382876176    4.28716  3.60136   -5.5193  -4.7340  -6.3774
11.1389558900    4.28709  3.60145   -5.5198  -4.7350  -6.3776
11.1396241623    4.28703  3.60154   -5.5204  -4.7360  -6.3779
11.1402924346    4.28702  3.60164   -5.5211  -4.7372  -6.3783
11.1409607070    4.28703  3.60173   -5.5218  -4.7384  -6.3788
11.1416289793    4.28705  3.60183   -5.5226  -4.7397  -6.3793
11.1422972516    4.28714  3.60194   -5.5237  -4.7412  -6.3800
11.1429655240    4.28728  3.60204   -5.5248  -4.7429  -6.3808
11.1436337963    4.28743  3.60216   -5.5260  -4.7447  -6.3817
11.1443020687    4.28768  3.60228   -5.5275  -4.7467  -6.3828
11.1449703410    4.28802  3.60240   -5.5293  -4.7492  -6.3842
11.1456386133    4.28844  3.60255   -5.5314  -4.7519  -6.3859
11.1463068857    4.28895  3.60270   -5.5338  -4.7550  -6.3878
11.1469751580    4.28957  3.60287   -5.5366  -4.7586  -6.3901
11.1476434303    4.29031  3.60306   -5.5398  -4.7627  -6.3928
11.1483117027    4.29117  3.60328   -5.5435  -4.7673  -6.3958
11.1489799750    4.29216  3.60354   -5.5477  -4.7727  -6.3993
11.1496482474    4.29325  3.60385   -5.5525  -4.7788  -6.4033
11.1503165197    4.29450  3.60427   -5.5585  -4.7865  -6.4081
11.1509847920    4.29637  3.60543   -5.5706  -4.8034  -6.4171
11.1516530644    4.29777  3.60826   -5.5907  -4.8341  -6.4300
11.1523213367    4.29868  3.61261   -5.6173  -4.8762  -6.4460
11.1529896090    4.29930  3.61673   -5.6438  -4.9185  -6.4617
11.1536578814    4.29979  3.62053   -5.6691  -4.9592  -6.4767
11.1543261537    4.30016  3.62394   -5.6911  -4.9947  -6.4897
11.1549944261    4.30040  3.62700   -5.7097  -5.0248  -6.5003
11.1556626984    4.30054  3.62974   -5.7251  -5.0500  -6.5090
11.1563309707    4.30059  3.63218   -5.7380  -5.0712  -6.5160
11.1569992431    4.30056  3.63439   -5.7490  -5.0893  -6.5218
11.1576675154    4.30048  3.63638   -5.7584  -5.1051  -6.5267
11.1583357877    4.30037  3.63808   -5.7662  -5.1181  -6.5305
11.1590040601    4.30025  3.63955   -5.7728  -5.1293  -6.5338
11.1596723324    4.30017  3.64082   -5.7786  -5.1391  -6.5367
11.1603406048    4.30008  3.64192   -5.7837  -5.1476  -6.5393
11.1610088771    4.30002  3.64288   -5.7882  -5.1552  -6.5416
11.1616771494    4.30000  3.64373   -5.7923  -5.1620  -6.5437
11.1623454218    4.30003  3.64448   -5.7962  -5.1683  -6.5458
11.1630136941    4.30003  3.64514   -5.7995  -5.1738  -6.5476
11.1636819665    4.30007  3.64574   -5.8027  -5.1789  -6.5493
11.1643502388    4.30016  3.64629   -5.8057  -5.1837  -6.5510
11.1650185111    4.30029  3.64680   -5.8086  -5.1883  -6.5527
11.1656867835    4.30041  3.64728   -5.8114  -5.1927  -6.5543
11.1663550558    4.30058  3.64774   -5.8141  -5.1969  -6.5560
11.1670233281    4.30075  3.64817   -5.8168  -5.2010  -6.5576
11.1676916005    4.30094  3.64860   -5.8194  -5.2050  -6.5591
11.1683598728    4.30112  3.64901   -5.8219  -5.2089  -6.5607
11.1690281452    4.30133  3.64941   -5.8244  -5.2127  -6.5623
11.1696964175    4.30162  3.64980   -5.8271  -5.2166  -6.5640
11.1703646898    4.30194  3.65019   -5.8298  -5.2206  -6.5658
11.1710329622    4.30228  3.65058   -5.8325  -5.2246  -6.5676
11.1717012345    4.30264  3.65098   -5.8353  -5.2286  -6.5695
11.1723695068    4.30309  3.65137   -5.8383  -5.2328  -6.5716
11.1730377792    4.30360  3.65177   -5.8414  -5.2372  -6.5738
11.1737060515    4.30414  3.65218   -5.8447  -5.2417  -6.5761
11.1743743239    4.30473  3.65260   -5.8481  -5.2464  -6.5785
11.1750425962    4.30548  3.65303   -5.8519  -5.2514  -6.5814
11.1757108685    4.30635  3.65349   -5.8560  -5.2569  -6.5845
11.1763791409    4.30734  3.65397   -5.8605  -5.2628  -6.5879
11.1770474132    4.30860  3.65449   -5.8659  -5.2696  -6.5921
11.1777156855    4.31016  3.65505   -5.8721  -5.2774  -6.5971
11.1783839579    4.31210  3.65568   -5.8794  -5.2864  -6.6031
11.1790522302    4.31465  3.65640   -5.8886  -5.2975  -6.6108
11.1797205026    4.31805  3.65723   -5.9002  -5.3113  -6.6206
11.1803887749    4.32249  3.65821   -5.9149  -5.3286  -6.6333
11.1810570472    4.32847  3.65941   -5.9341  -5.3509  -6.6502
11.1817253196    4.33610  3.66099   -5.9588  -5.3796  -6.6717
11.1823935919    4.34529  3.66347   -5.9909  -5.4181  -6.6986
11.1830618642    4.35778  3.67277   -6.0578  -5.5107  -6.7455
11.1837301366    4.36497  3.70041   -6.1620  -5.6887  -6.7887
11.1843984089    4.36860  3.72735   -6.2315  -5.8296  -6.7930
11.1850666813    4.37050  3.74893   -6.2733  -5.9282  -6.7780
11.1857349536    4.37113  3.76572   -6.2973  -5.9954  -6.7555
11.1864032259    4.37082  3.77863   -6.3106  -6.0411  -6.7321
11.1870714983    4.37007  3.78858   -6.3165  -6.0704  -6.7093
11.1877397706    4.36925  3.79585   -6.3199  -6.0910  -6.6913
11.1884080430    4.36852  3.80104   -6.3209  -6.1039  -6.6768
11.1890763153    4.36798  3.80483   -6.3212  -6.1129  -6.6659
11.1897445876    4.36759  3.80762   -6.3217  -6.1198  -6.6580
11.1904128600    4.36738  3.80973   -6.3223  -6.1253  -6.6522
11.1910811323    4.36728  3.81139   -6.3228  -6.1297  -6.6477
11.1917494046    4.36725  3.81273   -6.3233  -6.1332  -6.6441
11.1924176770    4.36727  3.81385   -6.3237  -6.1361  -6.6410
11.1930859493    4.36736  3.81482   -6.3241  -6.1387  -6.6384
11.1937542217    4.36746  3.81568   -6.3245  -6.1410  -6.6361
11.1944224940    4.36763  3.81647   -6.3250  -6.1432  -6.6342
11.1950907663    4.36780  3.81723   -6.3255  -6.1454  -6.6323
11.1957590387    4.36795  3.81795   -6.3259  -6.1474  -6.6305
11.1964273110    4.36811  3.81863   -6.3264  -6.1494  -6.6288
11.1970955833    4.36829  3.81929   -6.3269  -6.1514  -6.6273
11.1977638557    4.36844  3.81993   -6.3274  -6.1533  -6.6257
11.1984321280    4.36857  3.82053   -6.3278  -6.1550  -6.6243
11.1991004004    4.36873  3.82110   -6.3282  -6.1568  -6.6229
11.1997686727    4.36894  3.82168   -6.3288  -6.1587  -6.6217
11.2004369450    4.36912  3.82227   -6.3294  -6.1606  -6.6205
11.2011052174    4.36926  3.82283   -6.3298  -6.1623  -6.6191
11.2013961775    4.36930  3.82302   -6.3300  -6.1628  -6.6187
11.2016871377    4.36934  3.82322   -6.3301  -6.1634  -6.6182
11.2019780978    4.36937  3.82341   -6.3302  -6.1640  -6.6177
11.2022690579    4.36941  3.82359   -6.3303  -6.1645  -6.6173
11.2025600181    4.36944  3.82377   -6.3304  -6.1650  -6.6168
11.2028509782    4.36947  3.82394   -6.3305  -6.1655  -6.6164
11.2031419384    4.36951  3.82411   -6.3307  -6.1660  -6.6160
11.2034328985    4.36954  3.82427   -6.3308  -6.1665  -6.6156
11.2037238587    4.36957  3.82443   -6.3309  -6.1669  -6.6152
11.2040148188    4.36960  3.82459   -6.3310  -6.1674  -6.6148
11.2043057790    4.36965  3.82474   -6.3311  -6.1679  -6.6145
11.2045967391    4.36969  3.82489   -6.3312  -6.1683  -6.6141
11.2048876992    4.36973  3.82504   -6.3314  -6.1688  -6.6138
11.2051786594    4.36977  3.82520   -6.3315  -6.1693  -6.6134
11.2054696195    4.36981  3.82535   -6.3316  -6.1697  -6.6131
11.2057605797    4.36986  3.82550   -6.3317  -6.1702  -6.6128
11.2060515398    4.36991  3.82565   -6.3319  -6.1707  -6.6124
11.2063425000    4.36995  3.82580   -6.3320  -6.1712  -6.6121
11.2066334601    4.37000  3.82596   -6.3322  -6.1716  -6.6117
11.2069244203    4.37004  3.82611   -6.3323  -6.1721  -6.6114
11.2072153804    4.37008  3.82627   -6.3324  -6.1726  -6.6110
11.2075063405    4.37012  3.82642   -6.3325  -6.1730  -6.6106
11.2077973007    4.37015  3.82657   -6.3326  -6.1734  -6.6103
11.2080882608    4.37017  3.82671   -6.3327  -6.1738  -6.6099
11.2083792210    4.37020  3.82686   -6.3328  -6.1742  -6.6095
11.2086701811    4.37024  3.82700   -6.3329  -6.1747  -6.6092
11.2089611413    4.37027  3.82714   -6.3329  -6.1750  -6.6088
11.2092521014    4.37029  3.82727   -6.3330  -6.1754  -6.6085
11.2095430616    4.37032  3.82740   -6.3331  -6.1758  -6.6082
11.2098340217    4.37035  3.82752   -6.3332  -6.1761  -6.6079
11.2101249818    4.37039  3.82765   -6.3333  -6.1765  -6.6076
11.2104159420    4.37043  3.82775   -6.3334  -6.1769  -6.6074
11.2107069021    4.37047  3.82786   -6.3335  -6.1772  -6.6072
11.2109978623    4.37050  3.82797   -6.3336  -6.1775  -6.6069
11.2112888224    4.37054  3.82808   -6.3337  -6.1779  -6.6067
11.2115797826    4.37059  3.82818   -6.3338  -6.1782  -6.6065
11.2118707427    4.37063  3.82827   -6.3340  -6.1785  -6.6063
11.2121617029    4.37068  3.82836   -6.3341  -6.1789  -6.6062
11.2124526630    4.37073  3.82846   -6.3342  -6.1792  -6.6060
11.2127436231    4.37078  3.82855   -6.3343  -6.1795  -6.6058
11.2130345833    4.37083  3.82864   -6.3345  -6.1798  -6.6056
11.2133255434    4.37088  3.82874   -6.3346  -6.1802  -6.6055
11.2136165036    4.37095  3.82884   -6.3348  -6.1806  -6.6054
11.2139074637    4.37101  3.82893   -6.3349  -6.1809  -6.6052
11.2141984239    4.37107  3.82903   -6.3351  -6.1813  -6.6051
11.2144893840    4.37113  3.82913   -6.3352  -6.1817  -6.6049
11.2147803442    4.37119  3.82922   -6.3354  -6.1820  -6.6048
11.2150713043    4.37124  3.82933   -6.3355  -6.1824  -6.6046
11.2153622645    4.37129  3.82943   -6.3357  -6.1827  -6.6044
11.2156532246    4.37134  3.82954   -6.3358  -6.1831  -6.6042
11.2159441847    4.37139  3.82964   -6.3359  -6.1835  -6.6040
11.2162351449    4.37145  3.82975   -6.3360  -6.1838  -6.6038
11.2165261050    4.37149  3.82986   -6.3362  -6.1842  -6.6035
11.2168170652    4.37153  3.82996   -6.3363  -6.1845  -6.6033
11.2171080253    4.37157  3.83007   -6.3364  -6.1848  -6.6031
11.2173989855    4.37161  3.83018   -6.3365  -6.1852  -6.6029
11.2176899456    4.37165  3.83029   -6.3365  -6.1855  -6.6026
11.2179809058    4.37167  3.83039   -6.3366  -6.1857  -6.6023
11.2182718659    4.37168  3.83048   -6.3366  -6.1860  -6.6021
11.2185628260    4.37170  3.83057   -6.3367  -6.1862  -6.6018
11.2188537862    4.37172  3.83066   -6.3367  -6.1865  -6.6016
11.2191447463    4.37174  3.83075   -6.3368  -6.1867  -6.6014
11.2194357065    4.37176  3.83084   -6.3368  -6.1869  -6.6012
11.2197266666    4.37178  3.83091   -6.3369  -6.1871  -6.6010
11.2200176268    4.37180  3.83098   -6.3369  -6.1873  -6.6008
11.2203085869    4.37184  3.83106   -6.3370  -6.1876  -6.6007
11.2205995471    4.37187  3.83113   -6.3371  -6.1878  -6.6005
11.2208905072    4.37191  3.83120   -6.3372  -6.1881  -6.6004
11.2211814673    4.37195  3.83127   -6.3373  -6.1883  -6.6003
11.2214724275    4.37200  3.83133   -6.3374  -6.1886  -6.6002
11.2217633876    4.37205  3.83140   -6.3375  -6.1888  -6.6001
11.2220543478    4.37211  3.83147   -6.3377  -6.1891  -6.6000
11.2223453079    4.37217  3.83155   -6.3378  -6.1894  -6.6000
11.2226362681    4.37223  3.83162   -6.3380  -6.1897  -6.5999
11.2229272282    4.37229  3.83169   -6.3381  -6.1900  -6.5998
11.2232181884    4.37236  3.83176   -6.3383  -6.1903  -6.5997
11.2235091485    4.37242  3.83184   -6.3384  -6.1907  -6.5997
11.2238001086    4.37249  3.83192   -6.3386  -6.1910  -6.5996
11.2240910688    4.37256  3.83200   -6.3388  -6.1913  -6.5995
11.2243820289    4.37261  3.83207   -6.3389  -6.1916  -6.5994
11.2246729891    4.37267  3.83214   -6.3391  -6.1919  -6.5993
11.2249639492    4.37273  3.83221   -6.3392  -6.1922  -6.5992
11.2252549094    4.37277  3.83229   -6.3393  -6.1925  -6.5991
11.2255458695    4.37282  3.83236   -6.3394  -6.1927  -6.5990
11.2258368297    4.37285  3.83242   -6.3395  -6.1929  -6.5989
11.2261277898    4.37289  3.83249   -6.3396  -6.1932  -6.5988
11.2264187499    4.37293  3.83255   -6.3397  -6.1934  -6.5987
11.2267097101    4.37296  3.83261   -6.3397  -6.1936  -6.5986
11.2270006702    4.37299  3.83267   -6.3398  -6.1938  -6.5984
11.2272916304    4.37302  3.83273   -6.3399  -6.1939  -6.5983
11.2275825905    4.37305  3.83279   -6.3400  -6.1942  -6.5982
11.2278735507    4.37308  3.83285   -6.3400  -6.1943  -6.5981
11.2281645108    4.37310  3.83290   -6.3401  -6.1945  -6.5980
11.2284554710    4.37312  3.83296   -6.3401  -6.1947  -6.5978
11.2287464311    4.37314  3.83302   -6.3402  -6.1948  -6.5977
11.2290373912    4.37318  3.83308   -6.3403  -6.1950  -6.5976
11.2293283514    4.37322  3.83313   -6.3403  -6.1953  -6.5975
11.2296193115    4.37325  3.83319   -6.3404  -6.1955  -6.5974
11.2299102717    4.37329  3.83325   -6.3405  -6.1957  -6.5973
11.2302012318    4.37333  3.83331   -6.3406  -6.1959  -6.5973
11.2308080692    4.37344  3.83342   -6.3409  -6.1964  -6.5972
11.2314149066    4.37355  3.83354   -6.3411  -6.1969  -6.5971
11.2320217440    4.37367  3.83365   -6.3414  -6.1974  -6.5970
11.2326285814    4.37380  3.83377   -6.3417  -6.1980  -6.5969
11.2332354188    4.37393  3.83389   -6.3420  -6.1985  -6.5969
11.2338422562    4.37408  3.83403   -6.3424  -6.1992  -6.5968
11.2344490936    4.37423  3.83417   -6.3428  -6.1998  -6.5968
11.2350559310    4.37437  3.83430   -6.3431  -6.2004  -6.5967
11.2356627684    4.37452  3.83446   -6.3435  -6.2011  -6.5965
11.2362696058    4.37467  3.83461   -6.3438  -6.2018  -6.5964
11.2368764432    4.37477  3.83474   -6.3440  -6.2023  -6.5963
11.2374832806    4.37485  3.83487   -6.3442  -6.2028  -6.5960
11.2380901180    4.37493  3.83499   -6.3444  -6.2032  -6.5958
11.2386969554    4.37502  3.83509   -6.3446  -6.2036  -6.5957
11.2393037928    4.37509  3.83519   -6.3448  -6.2040  -6.5956
11.2399106301    4.37513  3.83527   -6.3449  -6.2042  -6.5954
11.2405174675    4.37517  3.83534   -6.3450  -6.2045  -6.5953
11.2411243049    4.37522  3.83542   -6.3451  -6.2047  -6.5952
11.2417311423    4.37530  3.83549   -6.3453  -6.2051  -6.5951
11.2423379797    4.37542  3.83557   -6.3456  -6.2055  -6.5952
11.2429448171    4.37556  3.83568   -6.3459  -6.2061  -6.5952
11.2435516545    4.37573  3.83580   -6.3463  -6.2067  -6.5952
11.2441584919    4.37591  3.83595   -6.3467  -6.2075  -6.5952
11.2447653293    4.37610  3.83612   -6.3472  -6.2083  -6.5951
11.2453721667    4.37629  3.83629   -6.3476  -6.2091  -6.5950
11.2459790041    4.37644  3.83648   -6.3480  -6.2098  -6.5948
11.2465858415    4.37660  3.83666   -6.3484  -6.2106  -6.5946
11.2471926789    4.37675  3.83682   -6.3487  -6.2113  -6.5944
11.2477995163    4.37689  3.83698   -6.3491  -6.2120  -6.5943
11.2484063537    4.37702  3.83713   -6.3494  -6.2126  -6.5941
11.2490131911    4.37714  3.83726   -6.3497  -6.2131  -6.5940
11.2496200285    4.37727  3.83739   -6.3500  -6.2137  -6.5939
11.2502268659    4.37739  3.83751   -6.3502  -6.2143  -6.5938
11.2508337033    4.37745  3.83765   -6.3504  -6.2147  -6.5935
11.2514405407    4.37748  3.83778   -6.3504  -6.2150  -6.5931
11.2520473781    4.37754  3.83792   -6.3506  -6.2154  -6.5928
11.2526542154    4.37762  3.83805   -6.3508  -6.2159  -6.5926
11.2532610528    4.37769  3.83818   -6.3509  -6.2163  -6.5923
11.2538678902    4.37781  3.83831   -6.3512  -6.2169  -6.5922
11.2544747276    4.37794  3.83843   -6.3515  -6.2175  -6.5921
11.2550815650    4.37807  3.83855   -6.3518  -6.2180  -6.5920
11.2556884024    4.37823  3.83869   -6.3522  -6.2187  -6.5920
11.2562952398    4.37840  3.83882   -6.3526  -6.2194  -6.5920
11.2569020772    4.37858  3.83896   -6.3531  -6.2202  -6.5920
11.2575089146    4.37880  3.83913   -6.3536  -6.2210  -6.5920
11.2581157520    4.37899  3.83929   -6.3540  -6.2218  -6.5919
11.2587225894    4.37918  3.83948   -6.3545  -6.2227  -6.5918
11.2593294268    4.37936  3.83967   -6.3550  -6.2236  -6.5916
11.2599362642    4.37953  3.83987   -6.3554  -6.2244  -6.5914
11.2605431016    4.37970  3.84007   -6.3558  -6.2253  -6.5911
11.2611499390    4.37989  3.84026   -6.3562  -6.2262  -6.5909
11.2617567764    4.38006  3.84045   -6.3566  -6.2270  -6.5907
11.2623636138    4.38025  3.84064   -6.3571  -6.2278  -6.5906
